tempName,tempRole,tempClass,tempKey,ItemId,Spec
Iokath MK-5 Field Tech's Bracers,dps,sniper,dpssniper,1967,sniperBurst
Iokath MK-5 Force-Master's Cuffs,dps,sorc,dpssorc,1977,sorcBurst
Iokath MK-5 Force-Mystic's Cuffs,healer,sorc,healersorc,1986,sorcHealer
Iokath MK-5 Stalker's Cuffs,dps,sin,dpssin,2008,sinBurst
Iokath MK-5 Supercommando's Vambraces,tank,pt,tankpt,2023,ptTank
Iokath MK-5 Survivor's Cuffs,tank,sin,tanksin,2026,sinTank
Iokath MK-5 Vindicator's Armguards,dps,jugg,dpsjugg,2032,juggSust
Iokath MK-5 War Leader's Armguards,tank,jugg,tankjugg,2039,juggTank
Iokath MK-5 Weaponmaster's Armguards,dps,mara,dpsmara,2048,maraSust
Eternal Commander MK-1 Eliminator's Assault Cannon,dps,merc,dpsmerc,21,mandoBurst
Eternal Commander MK-1 Eliminator's Blaster Pistol,dps,merc,dpsmerc,23,mercBurst
Eternal Commander MK-1 Eliminator's Blaster Rifle,dps,merc,dpsmerc,24,opHealer
Eternal Commander MK-1 Field Tech's Sniper Rifle,dps,sniper,dpssniper,55,sniperBurst
Eternal Commander MK-1 Supercommando's Blaster Pistol,tank,pt,tankpt,97,ptTank
Eternal Commander MK-1 Supercommando's Blaster Rifle,tank,van,tankvan,98,vanTank
Eternal Commander MK-11 Eliminator's Assault Cannon,dps,merc,dpsmerc,158,mandoBurst
Eternal Commander MK-11 Eliminator's Blaster Pistol,dps,merc,dpsmerc,160,mercBurst
Eternal Commander MK-11 Eliminator's Blaster Rifle,dps,merc,dpsmerc,161,opHealer
Eternal Commander MK-11 Field Tech's Sniper Rifle,dps,sniper,dpssniper,192,sniperBurst
Eternal Commander MK-11 Supercommando's Blaster Pistol,tank,pt,tankpt,234,ptTank
Eternal Commander MK-11 Supercommando's Blaster Rifle,tank,van,tankvan,235,vanTank
Eternal Commander MK-12 Eliminator's Assault Cannon,dps,merc,dpsmerc,295,mandoBurst
Eternal Commander MK-12 Eliminator's Blaster Pistol,dps,merc,dpsmerc,297,mercBurst
Eternal Commander MK-12 Eliminator's Blaster Rifle,dps,merc,dpsmerc,298,opHealer
Eternal Commander MK-12 Field Tech's Sniper Rifle,dps,sniper,dpssniper,329,sniperBurst
Eternal Commander MK-12 Supercommando's Blaster Pistol,tank,pt,tankpt,371,ptTank
Eternal Commander MK-12 Supercommando's Blaster Rifle,tank,van,tankvan,372,vanTank
Eternal Commander MK-13 Eliminator's Assault Cannon,dps,merc,dpsmerc,432,mandoBurst
Eternal Commander MK-13 Eliminator's Blaster Pistol,dps,merc,dpsmerc,434,mercBurst
Eternal Commander MK-13 Eliminator's Blaster Rifle,dps,merc,dpsmerc,435,opHealer
Eternal Commander MK-13 Field Tech's Sniper Rifle,dps,sniper,dpssniper,466,sniperBurst
Eternal Commander MK-13 Supercommando's Blaster Pistol,tank,pt,tankpt,508,ptTank
Eternal Commander MK-13 Supercommando's Blaster Rifle,tank,van,tankvan,509,vanTank
Eternal Commander MK-15 Eliminator's Assault Cannon,dps,merc,dpsmerc,569,mandoBurst
Eternal Commander MK-15 Eliminator's Blaster Pistol,dps,merc,dpsmerc,571,mercBurst
Eternal Commander MK-15 Eliminator's Blaster Rifle,dps,merc,dpsmerc,572,opHealer
Eternal Commander MK-15 Field Tech's Sniper Rifle,dps,sniper,dpssniper,603,sniperBurst
Eternal Commander MK-15 Supercommando's Blaster Pistol,tank,pt,tankpt,645,ptTank
Eternal Commander MK-15 Supercommando's Blaster Rifle,tank,van,tankvan,646,vanTank
Eternal Commander MK-2 Eliminator's Assault Cannon,dps,merc,dpsmerc,706,mandoBurst
Eternal Commander MK-2 Eliminator's Blaster Pistol,dps,merc,dpsmerc,708,mercBurst
Eternal Commander MK-2 Eliminator's Blaster Rifle,dps,merc,dpsmerc,709,opHealer
Eternal Commander MK-2 Field Tech's Sniper Rifle,dps,sniper,dpssniper,740,sniperBurst
Eternal Commander MK-2 Supercommando's Blaster Pistol,tank,pt,tankpt,782,ptTank
Eternal Commander MK-2 Supercommando's Blaster Rifle,tank,van,tankvan,783,vanTank
Eternal Commander MK-3 Eliminator's Assault Cannon,dps,merc,dpsmerc,843,mandoBurst
Eternal Commander MK-3 Eliminator's Blaster Pistol,dps,merc,dpsmerc,845,mercBurst
Eternal Commander MK-3 Eliminator's Blaster Rifle,dps,merc,dpsmerc,846,opHealer
Eternal Commander MK-3 Field Tech's Sniper Rifle,dps,sniper,dpssniper,877,sniperBurst
Eternal Commander MK-3 Supercommando's Blaster Pistol,tank,pt,tankpt,919,ptTank
Eternal Commander MK-3 Supercommando's Blaster Rifle,tank,van,tankvan,920,vanTank
GEMINI MK-1 Eliminator's Assault Cannon,dps,merc,dpsmerc,980,mandoBurst
GEMINI MK-1 Eliminator's Blaster Pistol,dps,merc,dpsmerc,982,mercBurst
GEMINI MK-1 Eliminator's Blaster Rifle,dps,merc,dpsmerc,983,opHealer
GEMINI MK-1 Field Tech's Sniper Rifle,dps,sniper,dpssniper,1014,sniperBurst
GEMINI MK-1 Supercommando's Blaster Pistol,tank,pt,tankpt,1056,ptTank
GEMINI MK-1 Supercommando's Blaster Rifle,tank,van,tankvan,1057,vanTank
GEMINI MK-2 Eliminator's Assault Cannon,dps,merc,dpsmerc,1117,mandoBurst
GEMINI MK-2 Eliminator's Blaster Pistol,dps,merc,dpsmerc,1119,mercBurst
GEMINI MK-2 Eliminator's Blaster Rifle,dps,merc,dpsmerc,1120,opHealer
GEMINI MK-2 Field Tech's Sniper Rifle,dps,sniper,dpssniper,1151,sniperBurst
GEMINI MK-2 Supercommando's Blaster Pistol,tank,pt,tankpt,1193,ptTank
GEMINI MK-2 Supercommando's Blaster Rifle,tank,van,tankvan,1194,vanTank
GEMINI MK-3 Eliminator's Assault Cannon,dps,merc,dpsmerc,1254,mandoBurst
GEMINI MK-3 Eliminator's Blaster Pistol,dps,merc,dpsmerc,1256,mercBurst
GEMINI MK-3 Eliminator's Blaster Rifle,dps,merc,dpsmerc,1257,opHealer
GEMINI MK-3 Field Tech's Sniper Rifle,dps,sniper,dpssniper,1288,sniperBurst
GEMINI MK-3 Supercommando's Blaster Pistol,tank,pt,tankpt,1330,ptTank
GEMINI MK-3 Supercommando's Blaster Rifle,tank,van,tankvan,1331,vanTank
GEMINI MK-5 Eliminator's Assault Cannon,dps,merc,dpsmerc,1391,mandoBurst
GEMINI MK-5 Eliminator's Blaster Pistol,dps,merc,dpsmerc,1393,mercBurst
GEMINI MK-5 Eliminator's Blaster Rifle,dps,merc,dpsmerc,1394,opHealer
GEMINI MK-5 Field Tech's Sniper Rifle,dps,sniper,dpssniper,1425,sniperBurst
GEMINI MK-5 Supercommando's Blaster Pistol,tank,pt,tankpt,1467,ptTank
GEMINI MK-5 Supercommando's Blaster Rifle,tank,van,tankvan,1468,vanTank
Iokath MK-1 Eliminator's Assault Cannon,dps,merc,dpsmerc,1528,mandoBurst
Iokath MK-1 Eliminator's Blaster Pistol,dps,merc,dpsmerc,1530,mercBurst
Iokath MK-1 Eliminator's Blaster Rifle,dps,merc,dpsmerc,1531,opHealer
Iokath MK-1 Field Tech's Sniper Rifle,dps,sniper,dpssniper,1562,sniperBurst
Iokath MK-1 Supercommando's Blaster Pistol,tank,pt,tankpt,1604,ptTank
Iokath MK-1 Supercommando's Blaster Rifle,tank,van,tankvan,1605,vanTank
Iokath MK-2 Eliminator's Assault Cannon,dps,merc,dpsmerc,1665,mandoBurst
Iokath MK-2 Eliminator's Blaster Pistol,dps,merc,dpsmerc,1667,mercBurst
Iokath MK-2 Eliminator's Blaster Rifle,dps,merc,dpsmerc,1668,opHealer
Iokath MK-2 Field Tech's Sniper Rifle,dps,sniper,dpssniper,1699,sniperBurst
Iokath MK-2 Supercommando's Blaster Pistol,tank,pt,tankpt,1741,ptTank
Iokath MK-2 Supercommando's Blaster Rifle,tank,van,tankvan,1742,vanTank
Iokath MK-3 Eliminator's Assault Cannon,dps,merc,dpsmerc,1802,mandoBurst
Iokath MK-3 Eliminator's Blaster Pistol,dps,merc,dpsmerc,1804,mercBurst
Iokath MK-3 Eliminator's Blaster Rifle,dps,merc,dpsmerc,1805,opHealer
Iokath MK-3 Field Tech's Sniper Rifle,dps,sniper,dpssniper,1836,sniperBurst
Iokath MK-3 Supercommando's Blaster Pistol,tank,pt,tankpt,1878,ptTank
Iokath MK-3 Supercommando's Blaster Rifle,tank,van,tankvan,1879,vanTank
Iokath MK-5 Eliminator's Assault Cannon,dps,merc,dpsmerc,1939,mandoBurst
Iokath MK-5 Eliminator's Blaster Pistol,dps,merc,dpsmerc,1941,mercBurst
Iokath MK-5 Eliminator's Blaster Rifle,dps,merc,dpsmerc,1942,opHealer
Iokath MK-5 Field Tech's Sniper Rifle,dps,sniper,dpssniper,1973,sniperBurst
Iokath MK-5 Supercommando's Blaster Pistol,tank,pt,tankpt,2015,ptTank
Iokath MK-5 Supercommando's Blaster Rifle,tank,van,tankvan,2016,vanTank
Eternal Commander MK-1 Eliminator's Offhand Blaster,dps,merc,dpsmerc,31,mercBurst
Eternal Commander MK-1 Eliminator's Offhand Blaster,dps,sniper,dpssniper,31,slingerBurst
Eternal Commander MK-1 Field Tech's Vibroknife,dps,sniper,dpssniper,56,sniperBurst
Eternal Commander MK-11 Eliminator's Offhand Blaster,dps,merc,dpsmerc,168,mercBurst
Eternal Commander MK-11 Eliminator's Offhand Blaster,dps,sniper,dpssniper,168,slingerBurst
Eternal Commander MK-11 Field Tech's Vibroknife,dps,sniper,dpssniper,193,sniperBurst
Eternal Commander MK-12 Eliminator's Offhand Blaster,dps,merc,dpsmerc,305,mercBurst
Eternal Commander MK-12 Eliminator's Offhand Blaster,dps,sniper,dpssniper,305,slingerBurst
Eternal Commander MK-12 Field Tech's Vibroknife,dps,sniper,dpssniper,330,sniperBurst
Eternal Commander MK-13 Eliminator's Offhand Blaster,dps,merc,dpsmerc,442,mercBurst
Eternal Commander MK-13 Eliminator's Offhand Blaster,dps,sniper,dpssniper,442,slingerBurst
Eternal Commander MK-13 Field Tech's Vibroknife,dps,sniper,dpssniper,467,sniperBurst
Eternal Commander MK-15 Eliminator's Offhand Blaster,dps,merc,dpsmerc,579,mercBurst
Eternal Commander MK-15 Eliminator's Offhand Blaster,dps,sniper,dpssniper,579,slingerBurst
Eternal Commander MK-15 Field Tech's Vibroknife,dps,sniper,dpssniper,604,sniperBurst
Eternal Commander MK-2 Eliminator's Offhand Blaster,dps,merc,dpsmerc,716,mercBurst
Eternal Commander MK-2 Eliminator's Offhand Blaster,dps,sniper,dpssniper,716,slingerBurst
Eternal Commander MK-2 Field Tech's Vibroknife,dps,sniper,dpssniper,741,sniperBurst
Eternal Commander MK-3 Eliminator's Offhand Blaster,dps,merc,dpsmerc,853,mercBurst
Eternal Commander MK-3 Eliminator's Offhand Blaster,dps,sniper,dpssniper,853,slingerBurst
Eternal Commander MK-3 Field Tech's Vibroknife,dps,sniper,dpssniper,878,sniperBurst
GEMINI MK-1 Eliminator's Offhand Blaster,dps,merc,dpsmerc,990,mercBurst
GEMINI MK-1 Eliminator's Offhand Blaster,dps,sniper,dpssniper,990,slingerBurst
GEMINI MK-1 Field Tech's Vibroknife,dps,sniper,dpssniper,1015,sniperBurst
GEMINI MK-2 Eliminator's Offhand Blaster,dps,merc,dpsmerc,1127,mercBurst
GEMINI MK-2 Eliminator's Offhand Blaster,dps,sniper,dpssniper,1127,slingerBurst
GEMINI MK-2 Field Tech's Vibroknife,dps,sniper,dpssniper,1152,sniperBurst
GEMINI MK-3 Eliminator's Offhand Blaster,dps,merc,dpsmerc,1264,mercBurst
GEMINI MK-3 Eliminator's Offhand Blaster,dps,sniper,dpssniper,1264,slingerBurst
GEMINI MK-3 Field Tech's Vibroknife,dps,sniper,dpssniper,1289,sniperBurst
GEMINI MK-5 Eliminator's Offhand Blaster,dps,merc,dpsmerc,1401,mercBurst
GEMINI MK-5 Eliminator's Offhand Blaster,dps,sniper,dpssniper,1401,slingerBurst
GEMINI MK-5 Field Tech's Vibroknife,dps,sniper,dpssniper,1426,sniperBurst
Iokath MK-1 Eliminator's Offhand Blaster,dps,merc,dpsmerc,1538,mercBurst
Iokath MK-1 Eliminator's Offhand Blaster,dps,sniper,dpssniper,1538,slingerBurst
Iokath MK-1 Field Tech's Vibroknife,dps,sniper,dpssniper,1563,sniperBurst
Iokath MK-2 Eliminator's Offhand Blaster,dps,merc,dpsmerc,1675,mercBurst
Iokath MK-2 Eliminator's Offhand Blaster,dps,sniper,dpssniper,1675,slingerBurst
Iokath MK-2 Field Tech's Vibroknife,dps,sniper,dpssniper,1700,sniperBurst
Iokath MK-3 Eliminator's Offhand Blaster,dps,merc,dpsmerc,1812,mercBurst
Iokath MK-3 Eliminator's Offhand Blaster,dps,sniper,dpssniper,1812,slingerBurst
Iokath MK-3 Field Tech's Vibroknife,dps,sniper,dpssniper,1837,sniperBurst
Iokath MK-5 Eliminator's Offhand Blaster,dps,merc,dpsmerc,1949,mercBurst
Iokath MK-5 Eliminator's Offhand Blaster,dps,sniper,dpssniper,1949,slingerBurst
Iokath MK-5 Field Tech's Vibroknife,dps,sniper,dpssniper,1974,sniperBurst
Eternal Commander MK-1 Eliminator's Blaster Rifle,dps,merc,dpsmerc,24,opBurst
Eternal Commander MK-1 Force-Master's Lightsaber,dps,sorc,dpssorc,63,sorcBurst
Eternal Commander MK-1 Stalker's Saberstaff,dps,sin,dpssin,95,sinBurst
Eternal Commander MK-1 Survivor's Saberstaff,tank,sin,tanksin,113,sinTank
Eternal Commander MK-1 War Leader's Lightsaber,tank,jugg,tankjugg,128,juggTank
Eternal Commander MK-11 Eliminator's Blaster Rifle,dps,merc,dpsmerc,161,opBurst
Eternal Commander MK-11 Force-Master's Lightsaber,dps,sorc,dpssorc,200,sorcBurst
Eternal Commander MK-11 Stalker's Saberstaff,dps,sin,dpssin,232,sinBurst
Eternal Commander MK-11 Survivor's Saberstaff,tank,sin,tanksin,250,sinTank
Eternal Commander MK-11 War Leader's Lightsaber,tank,jugg,tankjugg,265,juggTank
Eternal Commander MK-12 Eliminator's Blaster Rifle,dps,merc,dpsmerc,298,opBurst
Eternal Commander MK-12 Force-Master's Lightsaber,dps,sorc,dpssorc,337,sorcBurst
Eternal Commander MK-12 Stalker's Saberstaff,dps,sin,dpssin,369,sinBurst
Eternal Commander MK-12 Survivor's Saberstaff,tank,sin,tanksin,387,sinTank
Eternal Commander MK-12 War Leader's Lightsaber,tank,jugg,tankjugg,402,juggTank
Eternal Commander MK-13 Eliminator's Blaster Rifle,dps,merc,dpsmerc,435,opBurst
Eternal Commander MK-13 Force-Master's Lightsaber,dps,sorc,dpssorc,474,sorcBurst
Eternal Commander MK-13 Stalker's Saberstaff,dps,sin,dpssin,506,sinBurst
Eternal Commander MK-13 Survivor's Saberstaff,tank,sin,tanksin,524,sinTank
Eternal Commander MK-13 War Leader's Lightsaber,tank,jugg,tankjugg,539,juggTank
Eternal Commander MK-15 Eliminator's Blaster Rifle,dps,merc,dpsmerc,572,opBurst
Eternal Commander MK-15 Force-Master's Lightsaber,dps,sorc,dpssorc,611,sorcBurst
Eternal Commander MK-15 Stalker's Saberstaff,dps,sin,dpssin,643,sinBurst
Eternal Commander MK-15 Survivor's Saberstaff,tank,sin,tanksin,661,sinTank
Eternal Commander MK-15 War Leader's Lightsaber,tank,jugg,tankjugg,676,juggTank
Eternal Commander MK-2 Eliminator's Blaster Rifle,dps,merc,dpsmerc,709,opBurst
Eternal Commander MK-2 Force-Master's Lightsaber,dps,sorc,dpssorc,748,sorcBurst
Eternal Commander MK-2 Stalker's Saberstaff,dps,sin,dpssin,780,sinBurst
Eternal Commander MK-2 Survivor's Saberstaff,tank,sin,tanksin,798,sinTank
Eternal Commander MK-2 War Leader's Lightsaber,tank,jugg,tankjugg,813,juggTank
Eternal Commander MK-3 Eliminator's Blaster Rifle,dps,merc,dpsmerc,846,opBurst
Eternal Commander MK-3 Force-Master's Lightsaber,dps,sorc,dpssorc,885,sorcBurst
Eternal Commander MK-3 Stalker's Saberstaff,dps,sin,dpssin,917,sinBurst
Eternal Commander MK-3 Survivor's Saberstaff,tank,sin,tanksin,935,sinTank
Eternal Commander MK-3 War Leader's Lightsaber,tank,jugg,tankjugg,950,juggTank
GEMINI MK-1 Eliminator's Blaster Rifle,dps,merc,dpsmerc,983,opBurst
GEMINI MK-1 Force-Master's Lightsaber,dps,sorc,dpssorc,1022,sorcBurst
GEMINI MK-1 Stalker's Saberstaff,dps,sin,dpssin,1054,sinBurst
GEMINI MK-1 Survivor's Saberstaff,tank,sin,tanksin,1072,sinTank
GEMINI MK-1 War Leader's Lightsaber,tank,jugg,tankjugg,1087,juggTank
GEMINI MK-2 Eliminator's Blaster Rifle,dps,merc,dpsmerc,1120,opBurst
GEMINI MK-2 Force-Master's Lightsaber,dps,sorc,dpssorc,1159,sorcBurst
GEMINI MK-2 Stalker's Saberstaff,dps,sin,dpssin,1191,sinBurst
GEMINI MK-2 Survivor's Saberstaff,tank,sin,tanksin,1209,sinTank
GEMINI MK-2 War Leader's Lightsaber,tank,jugg,tankjugg,1224,juggTank
GEMINI MK-3 Eliminator's Blaster Rifle,dps,merc,dpsmerc,1257,opBurst
GEMINI MK-3 Force-Master's Lightsaber,dps,sorc,dpssorc,1296,sorcBurst
GEMINI MK-3 Stalker's Saberstaff,dps,sin,dpssin,1328,sinBurst
GEMINI MK-3 Survivor's Saberstaff,tank,sin,tanksin,1346,sinTank
GEMINI MK-3 War Leader's Lightsaber,tank,jugg,tankjugg,1361,juggTank
GEMINI MK-5 Eliminator's Blaster Rifle,dps,merc,dpsmerc,1394,opBurst
GEMINI MK-5 Force-Master's Lightsaber,dps,sorc,dpssorc,1433,sorcBurst
GEMINI MK-5 Stalker's Saberstaff,dps,sin,dpssin,1465,sinBurst
GEMINI MK-5 Survivor's Saberstaff,tank,sin,tanksin,1483,sinTank
GEMINI MK-5 War Leader's Lightsaber,tank,jugg,tankjugg,1498,juggTank
Iokath MK-1 Eliminator's Blaster Rifle,dps,merc,dpsmerc,1531,opBurst
Iokath MK-1 Force-Master's Lightsaber,dps,sorc,dpssorc,1570,sorcBurst
Iokath MK-1 Stalker's Saberstaff,dps,sin,dpssin,1602,sinBurst
Iokath MK-1 Survivor's Saberstaff,tank,sin,tanksin,1620,sinTank
Iokath MK-1 War Leader's Lightsaber,tank,jugg,tankjugg,1635,juggTank
Iokath MK-2 Eliminator's Blaster Rifle,dps,merc,dpsmerc,1668,opBurst
Iokath MK-2 Force-Master's Lightsaber,dps,sorc,dpssorc,1707,sorcBurst
Iokath MK-2 Stalker's Saberstaff,dps,sin,dpssin,1739,sinBurst
Iokath MK-2 Survivor's Saberstaff,tank,sin,tanksin,1757,sinTank
Iokath MK-2 War Leader's Lightsaber,tank,jugg,tankjugg,1772,juggTank
Iokath MK-3 Eliminator's Blaster Rifle,dps,merc,dpsmerc,1805,opBurst
Iokath MK-3 Force-Master's Lightsaber,dps,sorc,dpssorc,1844,sorcBurst
Iokath MK-3 Stalker's Saberstaff,dps,sin,dpssin,1876,sinBurst
Iokath MK-3 Survivor's Saberstaff,tank,sin,tanksin,1894,sinTank
Iokath MK-3 War Leader's Lightsaber,tank,jugg,tankjugg,1909,juggTank
Iokath MK-5 Eliminator's Blaster Rifle,dps,merc,dpsmerc,1942,opBurst
Iokath MK-5 Force-Master's Lightsaber,dps,sorc,dpssorc,1981,sorcBurst
Iokath MK-5 Stalker's Saberstaff,dps,sin,dpssin,2013,sinBurst
Iokath MK-5 Survivor's Saberstaff,tank,sin,tanksin,2031,sinTank
Iokath MK-5 War Leader's Lightsaber,tank,jugg,tankjugg,2046,juggTank
Eternal Commander MK-1 Weaponmaster's Offhand Saber,dps,mara,dpsmara,137,maraSust
Eternal Commander MK-11 Weaponmaster's Offhand Saber,dps,mara,dpsmara,274,maraSust
Eternal Commander MK-12 Weaponmaster's Offhand Saber,dps,mara,dpsmara,411,maraSust
Eternal Commander MK-13 Weaponmaster's Offhand Saber,dps,mara,dpsmara,548,maraSust
Eternal Commander MK-15 Weaponmaster's Offhand Saber,dps,mara,dpsmara,685,maraSust
Eternal Commander MK-2 Weaponmaster's Offhand Saber,dps,mara,dpsmara,822,maraSust
Eternal Commander MK-3 Weaponmaster's Offhand Saber,dps,mara,dpsmara,959,maraSust
GEMINI MK-1 Weaponmaster's Offhand Saber,dps,mara,dpsmara,1096,maraSust
GEMINI MK-2 Weaponmaster's Offhand Saber,dps,mara,dpsmara,1233,maraSust
GEMINI MK-3 Weaponmaster's Offhand Saber,dps,mara,dpsmara,1370,maraSust
GEMINI MK-5 Weaponmaster's Offhand Saber,dps,mara,dpsmara,1507,maraSust
Iokath MK-1 Weaponmaster's Offhand Saber,dps,mara,dpsmara,1644,maraSust
Iokath MK-2 Weaponmaster's Offhand Saber,dps,mara,dpsmara,1781,maraSust
Iokath MK-3 Weaponmaster's Offhand Saber,dps,mara,dpsmara,1918,maraSust
Iokath MK-5 Weaponmaster's Offhand Saber,dps,mara,dpsmara,2055,maraSust
Eternal Commander MK-1 Eliminator's Blaster Rifle,dps,merc,dpsmerc,24,opSust
Eternal Commander MK-11 Eliminator's Blaster Rifle,dps,merc,dpsmerc,161,opSust
Eternal Commander MK-12 Eliminator's Blaster Rifle,dps,merc,dpsmerc,298,opSust
Eternal Commander MK-13 Eliminator's Blaster Rifle,dps,merc,dpsmerc,435,opSust
Eternal Commander MK-15 Eliminator's Blaster Rifle,dps,merc,dpsmerc,572,opSust
Eternal Commander MK-2 Eliminator's Blaster Rifle,dps,merc,dpsmerc,709,opSust
Eternal Commander MK-3 Eliminator's Blaster Rifle,dps,merc,dpsmerc,846,opSust
GEMINI MK-1 Eliminator's Blaster Rifle,dps,merc,dpsmerc,983,opSust
GEMINI MK-2 Eliminator's Blaster Rifle,dps,merc,dpsmerc,1120,opSust
GEMINI MK-3 Eliminator's Blaster Rifle,dps,merc,dpsmerc,1257,opSust
GEMINI MK-5 Eliminator's Blaster Rifle,dps,merc,dpsmerc,1394,opSust
Iokath MK-1 Eliminator's Blaster Rifle,dps,merc,dpsmerc,1531,opSust
Iokath MK-2 Eliminator's Blaster Rifle,dps,merc,dpsmerc,1668,opSust
Iokath MK-3 Eliminator's Blaster Rifle,dps,merc,dpsmerc,1805,opSust
Iokath MK-5 Eliminator's Blaster Rifle,dps,merc,dpsmerc,1942,opSust
Eternal Commander MK-1 Adept Device,healer,,,1,allHealer
Eternal Commander MK-1 Adept Package,healer,,,2,allHealer
Eternal Commander MK-1 Bastion Device,tank,,,3,allTank
Eternal Commander MK-1 Bastion Package,tank,,,4,allTank
Eternal Commander MK-1 Bulwark Device,tank,,,5,allTank
Eternal Commander MK-1 Bulwark Package,tank,,,6,allTank
Eternal Commander MK-1 Initiative Device,dps,,,73,allDps
Eternal Commander MK-1 Initiative Package,dps,,,74,allDps
Eternal Commander MK-1 Quick Savant Device,healer,,,75,allHealer
Eternal Commander MK-1 Quick Savant Package,healer,,,76,allHealer
Eternal Commander MK-1 Relic of Boundless Ages,healer,,,77,allHealer
Eternal Commander MK-1 Relic of Devastating Vengeance,healer,,,78,allHealer
Eternal Commander MK-1 Relic of Ephemeral Mending,healer,,,79,allHealer
Eternal Commander MK-1 Relic of Focused Retribution,healer,,,80,allHealer
Eternal Commander MK-1 Relic of Imperiling Serenity,tank,,,81,allTank
Eternal Commander MK-1 Relic of Reactive Warding,tank,,,82,allTank
Eternal Commander MK-1 Relic of Serendipitous Assault,healer,,,83,allHealer
Eternal Commander MK-1 Relic of Shield Amplification,tank,,,84,allTank
Eternal Commander MK-1 Relic of the Fortunate Redoubt,tank,,,85,allTank
Eternal Commander MK-1 Relic of the Primeval Fatesealer,healer,,,86,allHealer
Eternal Commander MK-1 Relic of the Shrouded Crusader,tank,,,87,allTank
Eternal Commander MK-11 Adept Device,healer,,,138,allHealer
Eternal Commander MK-11 Adept Package,healer,,,139,allHealer
Eternal Commander MK-11 Bastion Device,tank,,,140,allTank
Eternal Commander MK-11 Bastion Package,tank,,,141,allTank
Eternal Commander MK-11 Bulwark Device,tank,,,142,allTank
Eternal Commander MK-11 Bulwark Package,tank,,,143,allTank
Eternal Commander MK-11 Initiative Device,dps,,,210,allDps
Eternal Commander MK-11 Initiative Package,dps,,,211,allDps
Eternal Commander MK-11 Quick Savant Device,healer,,,212,allHealer
Eternal Commander MK-11 Quick Savant Package,healer,,,213,allHealer
Eternal Commander MK-11 Relic of Boundless Ages,healer,,,214,allHealer
Eternal Commander MK-11 Relic of Devastating Vengeance,healer,,,215,allHealer
Eternal Commander MK-11 Relic of Ephemeral Mending,healer,,,216,allHealer
Eternal Commander MK-11 Relic of Focused Retribution,healer,,,217,allHealer
Eternal Commander MK-11 Relic of Imperiling Serenity,tank,,,218,allTank
Eternal Commander MK-11 Relic of Reactive Warding,tank,,,219,allTank
Eternal Commander MK-11 Relic of Serendipitous Assault,healer,,,220,allHealer
Eternal Commander MK-11 Relic of Shield Amplification,tank,,,221,allTank
Eternal Commander MK-11 Relic of the Fortunate Redoubt,tank,,,222,allTank
Eternal Commander MK-11 Relic of the Primeval Fatesealer,healer,,,223,allHealer
Eternal Commander MK-11 Relic of the Shrouded Crusader,tank,,,224,allTank
Eternal Commander MK-12 Adept Device,healer,,,275,allHealer
Eternal Commander MK-12 Adept Package,healer,,,276,allHealer
Eternal Commander MK-12 Bastion Device,tank,,,277,allTank
Eternal Commander MK-12 Bastion Package,tank,,,278,allTank
Eternal Commander MK-12 Bulwark Device,tank,,,279,allTank
Eternal Commander MK-12 Bulwark Package,tank,,,280,allTank
Eternal Commander MK-12 Initiative Device,dps,,,347,allDps
Eternal Commander MK-12 Initiative Package,dps,,,348,allDps
Eternal Commander MK-12 Quick Savant Device,healer,,,349,allHealer
Eternal Commander MK-12 Quick Savant Package,healer,,,350,allHealer
